Pair ID,Explanation
pair_113,"'H' is more expensive plan than and is shorter plan than and is slower plan than 'J'. 'H' is shorter plan than 'C' and 'D' and 'F' and 'G' and 'I' and 'K' and 'L' and 'N' and 'P' and 'Q' and 'R' and 'S' and 'T'. 'H' is better plan than 'C' and 'D' and 'G' and 'I' and 'K' and 'N' and 'Q' and 'R' and 'S'; while 'J' is better plan than 'B'. 'H' is slower plan than 'B' and 'L' and 'O' and 'T'. 'H' has expected makespan 'H makespan'; while 'J' has expected makespan 'J makespan'. 'H' has number of tasks 'H number of tasks'; while 'J' has number of tasks 'J number of tasks'. 'H' has cost 'H cost'; while 'J' has cost 'J cost'. 'C' is shorter plan than 'J', and 'D' is shorter plan than 'J', and 'F' is shorter plan than 'J', and 'G' is shorter plan than 'J', and 'I' is shorter plan than 'J', and 'K' is shorter plan than 'J', and 'L' is shorter plan than 'J', and 'N' is shorter plan than 'J', and 'P' is shorter plan than 'J', and 'Q' is shorter plan than 'J', and 'R' is shorter plan than 'J', and 'S' is shorter plan than 'J', and 'T' is shorter plan than 'J'. 'B' is slower plan than 'J', and 'L' is slower plan than 'J', and 'O' is slower plan than 'J', and 'T' is slower plan than 'J'. 'O' is better plan than 'H', and 'F' is better plan than 'J', and 'P' is better plan than 'J'. 
"
pair_114,"'H' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'K'. 'H' is cheaper plan than 'B' and 'D' and 'I' and 'L' and 'N' and 'R' and 'S' and 'T'. 'H' is faster plan than 'A' and 'D' and 'I' and 'N' and 'R' and 'S'. 'H' is better plan than 'D' and 'I' and 'N' and 'R' and 'S'. 'H' has expected makespan 'H makespan'; while 'K' has expected makespan 'K makespan'. 'H' has number of tasks 'H number of tasks'; while 'K' has number of tasks 'K number of tasks'. 'H' has cost 'H cost'; while 'K' has cost 'K cost'. 'B' is cheaper plan than 'K', and 'D' is cheaper plan than 'K', and 'I' is cheaper plan than 'K', and 'L' is cheaper plan than 'K', and 'N' is cheaper plan than 'K', and 'R' is cheaper plan than 'K', and 'S' is cheaper plan than 'K', and 'T' is cheaper plan than 'K'. 'A' is faster plan than 'K', and 'D' is faster plan than 'K', and 'I' is faster plan than 'K', and 'N' is faster plan than 'K', and 'R' is faster plan than 'K', and 'S' is faster plan than 'K'. 'A' is better plan than 'K'. 
"
pair_115,"'H' is cheaper plan than and is shorter plan than and is slower plan than 'L'. 'H' is shorter plan than 'D' and 'I' and 'K' and 'P' and 'R' and 'S'. 'H' is better plan than 'D' and 'I' and 'K' and 'R' and 'S'. 'H' has expected makespan 'H makespan'; while 'L' has expected makespan 'L makespan'. 'H' has number of tasks 'H number of tasks'; while 'L' has number of tasks 'L number of tasks'. 'H' has cost 'H cost'; while 'L' has cost 'L cost'. 'D' is shorter plan than 'L', and 'I' is shorter plan than 'L', and 'K' is shorter plan than 'L', and 'P' is shorter plan than 'L', and 'R' is shorter plan than 'L', and 'S' is shorter plan than 'L'. 'P' is better plan than 'L'. 
"
pair_116,"'H' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'M'. 'H' is shorter plan than 'B' and 'C' and 'D' and 'F' and 'G' and 'I' and 'J' and 'K' and 'L' and 'N' and 'P' and 'Q' and 'R' and 'S' and 'T'. 'H' is cheaper plan than 'B' and 'C' and 'D' and 'G' and 'I' and 'K' and 'L' and 'N' and 'Q' and 'R' and 'S' and 'T'. 'H' is faster plan than 'A' and 'C' and 'D' and 'G' and 'I' and 'K' and 'N' and 'Q' and 'R' and 'S'. 'H' is better plan than 'C' and 'D' and 'G' and 'I' and 'K' and 'N' and 'Q' and 'R' and 'S'. 'H' has expected makespan 'H makespan'; while 'M' has expected makespan 'M makespan'. 'H' has number of tasks 'H number of tasks'; while 'M' has number of tasks 'M number of tasks'. 'H' has cost 'H cost'; while 'M' has cost 'M cost'. 'A' is better plan than 'M', and 'B' is better plan than 'M', and 'C' is better plan than 'M', and 'D' is better plan than 'M', and 'F' is better plan than 'M', and 'G' is better plan than 'M', and 'I' is better plan than 'M', and 'J' is better plan than 'M', and 'K' is better plan than 'M', and 'L' is better plan than 'M', and 'N' is better plan than 'M', and 'P' is better plan than 'M', and 'Q' is better plan than 'M', and 'R' is better plan than 'M', and 'S' is better plan than 'M', and 'T' is better plan than 'M'. 'B' is shorter plan than 'M', and 'C' is shorter plan than 'M', and 'D' is shorter plan than 'M', and 'F' is shorter plan than 'M', and 'G' is shorter plan than 'M', and 'I' is shorter plan than 'M', and 'J' is shorter plan than 'M', and 'K' is shorter plan than 'M', and 'L' is shorter plan than 'M', and 'N' is shorter plan than 'M', and 'P' is shorter plan than 'M', and 'Q' is shorter plan than 'M', and 'R' is shorter plan than 'M', and 'S' is shorter plan than 'M', and 'T' is shorter plan than 'M'. 'B' is cheaper plan than 'M', and 'C' is cheaper plan than 'M', and 'D' is cheaper plan than 'M', and 'G' is cheaper plan than 'M', and 'I' is cheaper plan than 'M', and 'K' is cheaper plan than 'M', and 'L' is cheaper plan than 'M', and 'N' is cheaper plan than 'M', and 'Q' is cheaper plan than 'M', and 'R' is cheaper plan than 'M', and 'S' is cheaper plan than 'M', and 'T' is cheaper plan than 'M'. 'A' is faster plan than 'M', and 'C' is faster plan than 'M', and 'D' is faster plan than 'M', and 'G' is faster plan than 'M', and 'I' is faster plan than 'M', and 'K' is faster plan than 'M', and 'N' is faster plan than 'M', and 'Q' is faster plan than 'M', and 'R' is faster plan than 'M', and 'S' is faster plan than 'M'. 
"
pair_117,"'H' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'N'. 'H' is shorter plan than 'D' and 'F' and 'I' and 'K' and 'L' and 'P' and 'R' and 'S'. 'H' is cheaper plan than 'B' and 'I' and 'L' and 'R' and 'T'. 'H' is better plan than 'D' and 'I' and 'K' and 'R' and 'S'. 'H' has expected makespan 'H makespan'; while 'N' has expected makespan 'N makespan'. 'H' has number of tasks 'H number of tasks'; while 'N' has number of tasks 'N number of tasks'. 'H' has cost 'H cost'; while 'N' has cost 'N cost'. 'H' is faster plan than 'I' and 'R'. 'N' is plan with same cost as 'I'. 'D' is shorter plan than 'N', and 'F' is shorter plan than 'N', and 'I' is shorter plan than 'N', and 'K' is shorter plan than 'N', and 'L' is shorter plan than 'N', and 'P' is shorter plan than 'N', and 'R' is shorter plan than 'N', and 'S' is shorter plan than 'N'. 'B' is cheaper plan than 'N', and 'L' is cheaper plan than 'N', and 'R' is cheaper plan than 'N', and 'T' is cheaper plan than 'N'. 'F' is better plan than 'N', and 'L' is better plan than 'N', and 'P' is better plan than 'N', and 'R' is better plan than 'N'. 'I' is faster plan than 'N', and 'R' is faster plan than 'N'. 
"
pair_118,"'H' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'O'. 'H' is more expensive plan than 'A' and 'J' and 'P'. 'H' is slower plan than 'B' and 'L' and 'T'. 'H' has expected makespan 'H makespan'; while 'O' has expected makespan 'O makespan'. 'H' has number of tasks 'H number of tasks'; while 'O' has number of tasks 'O number of tasks'. 'H' has cost 'H cost'; while 'O' has cost 'O cost'. 'H' is longer plan than 'A' and 'E'. 'H' is worse plan than 'E'. 'A' is worse plan than 'O', and 'B' is worse plan than 'O', and 'L' is worse plan than 'O', and 'T' is worse plan than 'O'. 'A' is more expensive plan than 'O', and 'J' is more expensive plan than 'O', and 'P' is more expensive plan than 'O'. 'B' is slower plan than 'O', and 'L' is slower plan than 'O', and 'T' is slower plan than 'O'. 'A' is longer plan than 'O', and 'E' is longer plan than 'O'. 
"
pair_119,"'H' is more expensive plan than and is shorter plan than and is slower plan than 'P'. 'H' is slower plan than 'B' and 'E' and 'J' and 'L' and 'O' and 'T'. 'H' has expected makespan 'H makespan'; while 'P' has expected makespan 'P makespan'. 'H' has number of tasks 'H number of tasks'; while 'P' has number of tasks 'P number of tasks'. 'H' has cost 'H cost'; while 'P' has cost 'P cost'. 'H' is more expensive plan than 'A' and 'J'. 'H' is worse plan than 'E' and 'O'. 'H' is shorter plan than 'K'. 'B' is slower plan than 'P', and 'E' is slower plan than 'P', and 'J' is slower plan than 'P', and 'L' is slower plan than 'P', and 'O' is slower plan than 'P', and 'T' is slower plan than 'P'. 'K' is worse plan than 'H', and 'B' is worse plan than 'P', and 'J' is worse plan than 'P', and 'L' is worse plan than 'P', and 'T' is worse plan than 'P'. 'A' is more expensive plan than 'P', and 'J' is more expensive plan than 'P'. 'K' is shorter plan than 'P'. 
"
pair_120,"'H' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'Q'. 'H' is shorter plan than 'C' and 'D' and 'F' and 'G' and 'I' and 'K' and 'L' and 'N' and 'P' and 'R' and 'S' and 'T'. 'H' is cheaper plan than 'B' and 'D' and 'G' and 'I' and 'K' and 'L' and 'N' and 'R' and 'S' and 'T'. 'H' is faster plan than 'A' and 'D' and 'G' and 'I' and 'K' and 'N' and 'R' and 'S'. 'H' is better plan than 'C' and 'D' and 'G' and 'I' and 'K' and 'N' and 'R' and 'S'. 'H' has expected makespan 'H makespan'; while 'Q' has expected makespan 'Q makespan'. 'H' has number of tasks 'H number of tasks'; while 'Q' has number of tasks 'Q number of tasks'. 'H' has cost 'H cost'; while 'Q' has cost 'Q cost'. 'A' is better plan than 'Q', and 'D' is better plan than 'Q', and 'F' is better plan than 'Q', and 'G' is better plan than 'Q', and 'I' is better plan than 'Q', and 'K' is better plan than 'Q', and 'L' is better plan than 'Q', and 'N' is better plan than 'Q', and 'P' is better plan than 'Q', and 'R' is better plan than 'Q', and 'S' is better plan than 'Q', and 'T' is better plan than 'Q'. 'C' is shorter plan than 'Q', and 'D' is shorter plan than 'Q', and 'F' is shorter plan than 'Q', and 'G' is shorter plan than 'Q', and 'I' is shorter plan than 'Q', and 'K' is shorter plan than 'Q', and 'L' is shorter plan than 'Q', and 'N' is shorter plan than 'Q', and 'P' is shorter plan than 'Q', and 'R' is shorter plan than 'Q', and 'S' is shorter plan than 'Q', and 'T' is shorter plan than 'Q'. 'B' is cheaper plan than 'Q', and 'D' is cheaper plan than 'Q', and 'G' is cheaper plan than 'Q', and 'I' is cheaper plan than 'Q', and 'K' is cheaper plan than 'Q', and 'L' is cheaper plan than 'Q', and 'N' is cheaper plan than 'Q', and 'R' is cheaper plan than 'Q', and 'S' is cheaper plan than 'Q', and 'T' is cheaper plan than 'Q'. 'A' is faster plan than 'Q', and 'D' is faster plan than 'Q', and 'G' is faster plan than 'Q', and 'I' is faster plan than 'Q', and 'K' is faster plan than 'Q', and 'N' is faster plan than 'Q', and 'R' is faster plan than 'Q', and 'S' is faster plan than 'Q'. 
"
pair_121,"'H' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'R'. 'H' has expected makespan 'H makespan'; while 'R' has expected makespan 'R makespan'. 'H' has number of tasks 'H number of tasks'; while 'R' has number of tasks 'R number of tasks'. 'H' has cost 'H cost'; while 'R' has cost 'R cost'. 'H' is better plan than 'I' and 'K'. 'H' is shorter plan than 'K' and 'P'. 'H' is cheaper plan than 'L' and 'T'. 'H' is faster plan than 'I'. 'K' is shorter plan than 'R', and 'P' is shorter plan than 'R'. 'L' is cheaper plan than 'R', and 'T' is cheaper plan than 'R'. 'I' is faster plan than 'R'. 'P' is better plan than 'R'. 
"
pair_122,"'H' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'S'. 'H' is cheaper plan than 'B' and 'D' and 'I' and 'L' and 'N' and 'R' and 'T'. 'H' is faster plan than 'A' and 'D' and 'I' and 'N' and 'R'. 'H' is shorter plan than 'D' and 'I' and 'K' and 'P' and 'R'. 'H' is better plan than 'D' and 'I' and 'K' and 'N' and 'R'. 'H' has expected makespan 'H makespan'; while 'S' has expected makespan 'S makespan'. 'H' has number of tasks 'H number of tasks'; while 'S' has number of tasks 'S number of tasks'. 'H' has cost 'H cost'; while 'S' has cost 'S cost'. 'S' is plan with same number of tasks as 'D'. 'B' is cheaper plan than 'S', and 'D' is cheaper plan than 'S', and 'I' is cheaper plan than 'S', and 'L' is cheaper plan than 'S', and 'N' is cheaper plan than 'S', and 'R' is cheaper plan than 'S', and 'T' is cheaper plan than 'S'. 'A' is faster plan than 'S', and 'D' is faster plan than 'S', and 'I' is faster plan than 'S', and 'N' is faster plan than 'S', and 'R' is faster plan than 'S'. 'A' is better plan than 'S', and 'I' is better plan than 'S', and 'P' is better plan than 'S', and 'R' is better plan than 'S'. 'I' is shorter plan than 'S', and 'K' is shorter plan than 'S', and 'P' is shorter plan than 'S', and 'R' is shorter plan than 'S'. 
"
pair_123,"'H' is cheaper plan than and is shorter plan than and is slower plan than 'T'. 'H' is shorter plan than 'C' and 'D' and 'F' and 'G' and 'I' and 'K' and 'L' and 'N' and 'P' and 'R' and 'S'. 'H' is better plan than 'C' and 'D' and 'G' and 'I' and 'K' and 'N' and 'R' and 'S'. 'H' has expected makespan 'H makespan'; while 'T' has expected makespan 'T makespan'. 'H' has number of tasks 'H number of tasks'; while 'T' has number of tasks 'T number of tasks'. 'H' has cost 'H cost'; while 'T' has cost 'T cost'. 'H' is cheaper plan than 'L'. 'H' is slower plan than 'L'. 'C' is shorter plan than 'T', and 'D' is shorter plan than 'T', and 'F' is shorter plan than 'T', and 'G' is shorter plan than 'T', and 'I' is shorter plan than 'T', and 'K' is shorter plan than 'T', and 'L' is shorter plan than 'T', and 'N' is shorter plan than 'T', and 'P' is shorter plan than 'T', and 'R' is shorter plan than 'T', and 'S' is shorter plan than 'T'. 'F' is better plan than 'T', and 'P' is better plan than 'T'. 'L' is cheaper plan than 'T'. 'L' is slower plan than 'T'. 
"
pair_124,"'I' is more expensive plan than and is shorter plan than and is slower plan than 'J'. 'I' is shorter plan than 'C' and 'D' and 'F' and 'G' and 'L' and 'N' and 'Q' and 'S' and 'T'. 'I' is better plan than 'C' and 'D' and 'G' and 'Q' and 'S'; while 'J' is better plan than 'B'. 'I' is more expensive plan than 'B' and 'H' and 'L' and 'R' and 'T'. 'I' is slower plan than 'B' and 'H' and 'L' and 'O' and 'T'. 'I' has expected makespan 'I makespan'; while 'J' has expected makespan 'J makespan'. 'I' has number of tasks 'I number of tasks'; while 'J' has number of tasks 'J number of tasks'. 'I' has cost 'I cost'; while 'J' has cost 'J cost'. 'I' is plan with same cost as 'N'. 'C' is shorter plan than 'J', and 'D' is shorter plan than 'J', and 'F' is shorter plan than 'J', and 'G' is shorter plan than 'J', and 'L' is shorter plan than 'J', and 'N' is shorter plan than 'J', and 'Q' is shorter plan than 'J', and 'S' is shorter plan than 'J', and 'T' is shorter plan than 'J'. 'B' is more expensive plan than 'J', and 'H' is more expensive plan than 'J', and 'L' is more expensive plan than 'J', and 'N' is more expensive plan than 'J', and 'R' is more expensive plan than 'J', and 'T' is more expensive plan than 'J'. 'B' is slower plan than 'J', and 'H' is slower plan than 'J', and 'L' is slower plan than 'J', and 'O' is slower plan than 'J', and 'T' is slower plan than 'J'. 'H' is better plan than 'I', and 'O' is better plan than 'I', and 'F' is better plan than 'J'. 
"
pair_125,"'I' is cheaper plan than and is longer plan than and is faster plan than 'K'. 'I' is faster plan than 'A' and 'D' and 'N' and 'R' and 'S'. 'I' has expected makespan 'I makespan'; while 'K' has expected makespan 'K makespan'. 'I' has number of tasks 'I number of tasks'; while 'K' has number of tasks 'K number of tasks'. 'I' has cost 'I cost'; while 'K' has cost 'K cost'. 'I' is cheaper plan than 'D' and 'S'. 'I' is better plan than 'D' and 'S'. 'I' is longer plan than 'P' and 'R'. 'I' is plan with same cost as 'N'. 'A' is faster plan than 'K', and 'D' is faster plan than 'K', and 'N' is faster plan than 'K', and 'R' is faster plan than 'K', and 'S' is faster plan than 'K'. 'D' is cheaper plan than 'K', and 'N' is cheaper plan than 'K', and 'S' is cheaper plan than 'K'. 'P' is better plan than 'I', and 'A' is better plan than 'K'. 'P' is longer plan than 'K', and 'R' is longer plan than 'K'. 
"
pair_126,"'I' is more expensive plan than and is shorter plan than and is slower plan than 'L'. 'I' is more expensive plan than 'B' and 'R' and 'T'. 'I' is better plan than 'D' and 'S'; while 'L' is better plan than 'N'. 'I' has expected makespan 'I makespan'; while 'L' has expected makespan 'L makespan'. 'I' has number of tasks 'I number of tasks'; while 'L' has number of tasks 'L number of tasks'. 'I' has cost 'I cost'; while 'L' has cost 'L cost'. 'I' is shorter plan than 'D' and 'S'. 'I' is slower plan than 'H'. 'I' is plan with same cost as 'N'. 'B' is more expensive plan than 'L', and 'N' is more expensive plan than 'L', and 'R' is more expensive plan than 'L', and 'T' is more expensive plan than 'L'. 'D' is shorter plan than 'L', and 'S' is shorter plan than 'L'. 'H' is better plan than 'I'. 'H' is slower plan than 'L'. 
"
pair_127,"'I' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'M'. 'I' is shorter plan than 'B' and 'C' and 'D' and 'F' and 'G' and 'J' and 'L' and 'N' and 'Q' and 'S' and 'T'. 'I' is faster plan than 'A' and 'C' and 'D' and 'G' and 'K' and 'N' and 'Q' and 'R' and 'S'. 'I' is cheaper plan than 'C' and 'D' and 'G' and 'K' and 'Q' and 'S'. 'I' is better plan than 'C' and 'D' and 'G' and 'Q' and 'S'. 'I' has expected makespan 'I makespan'; while 'M' has expected makespan 'M makespan'. 'I' has number of tasks 'I number of tasks'; while 'M' has number of tasks 'M number of tasks'. 'I' has cost 'I cost'; while 'M' has cost 'M cost'. 'I' is plan with same cost as 'N'. 'A' is better plan than 'M', and 'B' is better plan than 'M', and 'C' is better plan than 'M', and 'D' is better plan than 'M', and 'F' is better plan than 'M', and 'G' is better plan than 'M', and 'J' is better plan than 'M', and 'K' is better plan than 'M', and 'L' is better plan than 'M', and 'N' is better plan than 'M', and 'Q' is better plan than 'M', and 'R' is better plan than 'M', and 'S' is better plan than 'M', and 'T' is better plan than 'M'. 'B' is shorter plan than 'M', and 'C' is shorter plan than 'M', and 'D' is shorter plan than 'M', and 'F' is shorter plan than 'M', and 'G' is shorter plan than 'M', and 'J' is shorter plan than 'M', and 'L' is shorter plan than 'M', and 'N' is shorter plan than 'M', and 'Q' is shorter plan than 'M', and 'S' is shorter plan than 'M', and 'T' is shorter plan than 'M'. 'A' is faster plan than 'M', and 'C' is faster plan than 'M', and 'D' is faster plan than 'M', and 'G' is faster plan than 'M', and 'K' is faster plan than 'M', and 'N' is faster plan than 'M', and 'Q' is faster plan than 'M', and 'R' is faster plan than 'M', and 'S' is faster plan than 'M'. 'C' is cheaper plan than 'M', and 'D' is cheaper plan than 'M', and 'G' is cheaper plan than 'M', and 'K' is cheaper plan than 'M', and 'N' is cheaper plan than 'M', and 'Q' is cheaper plan than 'M', and 'S' is cheaper plan than 'M'. 
"
